11,16,
11,18,
11,21,
11,22,
11,29,
11,32,
11,41,
11,42,
11,43,
11,45,
11,52,
11,56,
11,59,
11,63,
11,64,
11,65,
11,76,
11,79,
11,85,
11,88,
11,91,
11,95,
11,96,
11,97,
13,11,
13,15,
13,21,
13,27,
13,32,
13,33,
13,42,
13,43,
13,45,
13,55,
13,63,
13,64,
13,65,
13,66,
13,69,
13,71,
13,76,
13,79,
13,81,
13,85,
13,93,
13,95,
13,96,
13,97,
14,11,
14,13,
14,15,
14,27,
14,33,
14,42,
14,45,
14,54,
14,55,
14,65,
14,66,
14,68,
14,69,
14,71,
14,72,
14,73,
14,76,
14,81,
14,82,
14,84,
14,92,
14,93,
14,94,
14,95,
15,11,
15,16,
15,18,
15,21,
15,22,
15,32,
15,41,
15,42,
15,43,
15,45,
15,52,
15,56,
15,59,
15,63,
15,64,
15,65,
15,76,
15,79,
15,85,
15,88,
15,91,
15,95,
15,96,
15,97,
16,13,
16,14,
16,18,
16,19,
16,22,
16,29,
16,36,
16,41,
16,52,
16,53,
16,54,
16,56,
16,68,
16,72,
16,73,
16,75,
16,78,
16,82,
16,84,
16,88,
16,91,
16,92,
16,93,
16,94,
18,13,
18,14,
18,19,
18,27,
18,29,
18,33,
18,36,
18,53,
18,54,
18,56,
18,66,
18,68,
18,69,
18,71,
18,72,
18,73,
18,75,
18,78,
18,81,
18,82,
18,84,
18,92,
18,93,
18,94,
19,11,
19,13,
19,14,
19,15,
19,27,
19,33,
19,36,
19,45,
19,53,
19,54,
19,55,
19,66,
19,68,
19,69,
19,71,
19,72,
19,73,
19,76,
19,81,
19,82,
19,84,
19,92,
19,93,
19,94,
21,14,
21,16,
21,18,
21,19,
21,22,
21,29,
21,32,
21,36,
21,41,
21,43,
21,52,
21,53,
21,56,
21,59,
21,63,
21,64,
21,75,
21,78,
21,79,
21,85,
21,88,
21,91,
21,96,
21,97,
22,13,
22,14,
22,18,
22,19,
22,27,
22,29,
22,36,
22,41,
22,52,
22,53,
22,54,
22,56,
22,68,
22,72,
22,73,
22,75,
22,78,
22,82,
22,84,
22,88,
22,91,
22,92,
22,93,
22,94,
27,11,
27,15,
27,16,
27,21,
27,32,
27,33,
27,42,
27,43,
27,45,
27,55,
27,59,
27,63,
27,64,
27,65,
27,66,
27,69,
27,71,
27,76,
27,79,
27,81,
27,85,
27,95,
27,96,
27,97,
29,13,
29,14,
29,15,
29,19,
29,27,
29,33,
29,36,
29,53,
29,54,
29,55,
29,66,
29,68,
29,69,
29,71,
29,72,
29,73,
29,75,
29,78,
29,81,
29,82,
29,84,
29,92,
29,93,
29,94,
32,14,
32,16,
32,18,
32,19,
32,22,
32,29,
32,36,
32,41,
32,43,
32,52,
32,53,
32,56,
32,59,
32,63,
32,64,
32,72,
32,75,
32,78,
32,79,
32,82,
32,84,
32,88,
32,91,
32,96,
33,11,
33,15,
33,16,
33,21,
33,22,
33,32,
33,41,
33,42,
33,43,
33,45,
33,52,
33,55,
33,59,
33,63,
33,64,
33,65,
33,66,
33,76,
33,79,
33,85,
33,88,
33,95,
33,96,
33,97,
36,11,
36,13,
36,14,
36,15,
36,27,
36,33,
36,45,
36,53,
36,54,
36,55,
36,65,
36,66,
36,68,
36,69,
36,71,
36,72,
36,73,
36,76,
36,81,
36,82,
36,84,
36,92,
36,93,
36,94,
41,13,
41,14,
41,18,
41,19,
41,27,
41,29,
41,36,
41,52,
41,53,
41,54,
41,56,
41,68,
41,69,
41,72,
41,73,
41,75,
41,78,
41,82,
41,84,
41,88,
41,91,
41,92,
41,93,
41,94,
42,16,
42,18,
42,19,
42,21,
42,22,
42,29,
42,32,
42,36,
42,41,
42,43,
42,52,
42,53,
42,56,
42,59,
42,63,
42,64,
42,75,
42,78,
42,79,
42,85,
42,88,
42,91,
42,96,
42,97,
43,14,
43,16,
43,18,
43,19,
43,22,
43,29,
43,36,
43,41,
43,52,
43,53,
43,56,
43,59,
43,68,
43,72,
43,73,
43,75,
43,78,
43,82,
43,84,
43,88,
43,91,
43,92,
43,94,
43,96,
45,16,
45,18,
45,21,
45,22,
45,29,
45,32,
45,41,
45,42,
45,43,
45,52,
45,56,
45,59,
45,63,
45,64,
45,65,
45,75,
45,78,
45,79,
45,85,
45,88,
45,91,
45,95,
45,96,
45,97,
52,13,
52,14,
52,18,
52,19,
52,27,
52,29,
52,36,
52,53,
52,54,
52,56,
52,68,
52,69,
52,72,
52,73,
52,75,
52,78,
52,81,
52,82,
52,84,
52,88,
52,91,
52,92,
52,93,
52,94,
53,11,
53,13,
53,14,
53,15,
53,27,
53,33,
53,45,
53,54,
53,55,
53,65,
53,66,
53,68,
53,69,
53,71,
53,72,
53,73,
53,76,
53,81,
53,82,
53,84,
53,92,
53,93,
53,94,
53,95,
54,11,
54,13,
54,15,
54,21,
54,27,
54,32,
54,33,
54,42,
54,43,
54,45,
54,55,
54,63,
54,64,
54,65,
54,66,
54,69,
54,71,
54,76,
54,79,
54,81,
54,85,
54,93,
54,95,
54,97,
55,11,
55,15,
55,16,
55,18,
55,21,
55,22,
55,32,
55,41,
55,42,
55,43,
55,45,
55,52,
55,59,
55,63,
55,64,
55,65,
55,76,
55,79,
55,85,
55,88,
55,91,
55,95,
55,96,
55,97,
56,13,
56,14,
56,19,
56,27,
56,29,
56,33,
56,36,
56,53,
56,54,
56,55,
56,66,
56,68,
56,69,
56,71,
56,72,
56,73,
56,75,
56,78,
56,81,
56,82,
56,84,
56,92,
56,93,
56,94,
59,13,
59,14,
59,16,
59,18,
59,19,
59,22,
59,29,
59,36,
59,41,
59,52,
59,53,
59,54,
59,56,
59,68,
59,72,
59,73,
59,75,
59,78,
59,82,
59,84,
59,88,
59,91,
59,92,
59,94,
63,14,
63,16,
63,18,
63,19,
63,22,
63,29,
63,36,
63,41,
63,43,
63,52,
63,53,
63,56,
63,59,
63,72,
63,73,
63,75,
63,78,
63,82,
63,84,
63,88,
63,91,
63,92,
63,94,
63,96,
64,14,
64,16,
64,18,
64,19,
64,22,
64,29,
64,36,
64,41,
64,43,
64,52,
64,53,
64,56,
64,59,
64,63,
64,72,
64,75,
64,78,
64,79,
64,82,
64,84,
64,88,
64,91,
64,92,
64,96,
65,16,
65,18,
65,19,
65,21,
65,22,
65,29,
65,32,
65,41,
65,42,
65,43,
65,52,
65,56,
65,59,
65,63,
65,64,
65,75,
65,78,
65,79,
65,85,
65,88,
65,91,
65,95,
65,96,
65,97,
66,11,
66,15,
66,16,
66,21,
66,22,
66,32,
66,41,
66,42,
66,43,
66,45,
66,52,
66,55,
66,59,
66,63,
66,64,
66,65,
66,76,
66,79,
66,85,
66,88,
66,91,
66,95,
66,96,
66,97,
68,11,
68,13,
68,15,
68,21,
68,27,
68,32,
68,33,
68,42,
68,45,
68,54,
68,55,
68,63,
68,64,
68,65,
68,66,
68,69,
68,71,
68,76,
68,79,
68,81,
68,85,
68,93,
68,95,
68,97,
69,11,
69,15,
69,16,
69,21,
69,22,
69,32,
69,33,
69,42,
69,43,
69,45,
69,55,
69,59,
69,63,
69,64,
69,65,
69,66,
69,71,
69,76,
69,79,
69,81,
69,85,
69,95,
69,96,
69,97,
71,11,
71,15,
71,16,
71,21,
71,22,
71,32,
71,33,
71,41,
71,42,
71,43,
71,45,
71,52,
71,55,
71,59,
71,63,
71,64,
71,65,
71,66,
71,76,
71,79,
71,85,
71,95,
71,96,
71,97,
72,11,
72,13,
72,15,
72,21,
72,27,
72,33,
72,42,
72,45,
72,54,
72,55,
72,65,
72,66,
72,68,
72,69,
72,71,
72,73,
72,76,
72,81,
72,82,
72,84,
72,92,
72,93,
72,94,
72,95,
73,11,
73,13,
73,15,
73,21,
73,27,
73,32,
73,33,
73,42,
73,45,
73,54,
73,55,
73,64,
73,65,
73,66,
73,68,
73,69,
73,71,
73,76,
73,81,
73,85,
73,93,
73,94,
73,95,
73,97,
75,11,
75,13,
75,14,
75,15,
75,19,
75,27,
75,33,
75,36,
75,53,
75,54,
75,55,
75,66,
75,68,
75,69,
75,71,
75,72,
75,73,
75,78,
75,81,
75,82,
75,84,
75,92,
75,93,
75,94,
76,16,
76,18,
76,21,
76,22,
76,29,
76,32,
76,41,
76,42,
76,43,
76,45,
76,52,
76,56,
76,59,
76,63,
76,64,
76,65,
76,75,
76,79,
76,85,
76,88,
76,91,
76,95,
76,96,
76,97,
78,11,
78,13,
78,14,
78,15,
78,19,
78,27,
78,33,
78,36,
78,53,
78,54,
78,55,
78,66,
78,68,
78,69,
78,71,
78,72,
78,73,
78,76,
78,81,
78,82,
78,84,
78,92,
78,93,
78,94,
79,14,
79,16,
79,18,
79,19,
79,22,
79,29,
79,36,
79,41,
79,43,
79,52,
79,53,
79,56,
79,59,
79,63,
79,72,
79,73,
79,75,
79,78,
79,82,
79,84,
79,88,
79,91,
79,92,
79,96,
81,11,
81,15,
81,16,
81,21,
81,22,
81,32,
81,33,
81,41,
81,42,
81,43,
81,45,
81,55,
81,59,
81,63,
81,64,
81,65,
81,66,
81,71,
81,76,
81,79,
81,85,
81,95,
81,96,
81,97,
82,11,
82,13,
82,15,
82,21,
82,27,
82,33,
82,42,
82,45,
82,54,
82,55,
82,65,
82,66,
82,68,
82,69,
82,71,
82,73,
82,76,
82,81,
82,84,
82,85,
82,92,
82,93,
82,94,
82,95,
84,11,
84,13,
84,15,
84,21,
84,27,
84,33,
84,42,
84,45,
84,54,
84,55,
84,65,
84,66,
84,68,
84,69,
84,71,
84,73,
84,76,
84,81,
84,85,
84,92,
84,93,
84,94,
84,95,
84,97,
85,14,
85,16,
85,18,
85,19,
85,22,
85,29,
85,32,
85,36,
85,41,
85,43,
85,52,
85,53,
85,56,
85,59,
85,63,
85,64,
85,72,
85,75,
85,78,
85,79,
85,88,
85,91,
85,96,
85,97,
88,13,
88,14,
88,18,
88,19,
88,27,
88,29,
88,36,
88,53,
88,54,
88,56,
88,68,
88,69,
88,71,
88,72,
88,73,
88,75,
88,78,
88,81,
88,82,
88,84,
88,91,
88,92,
88,93,
88,94,
91,13,
91,14,
91,18,
91,19,
91,27,
91,29,
91,33,
91,36,
91,53,
91,54,
91,56,
91,68,
91,69,
91,71,
91,72,
91,73,
91,75,
91,78,
91,81,
91,82,
91,84,
91,92,
91,93,
91,94,
92,11,
92,13,
92,15,
92,21,
92,27,
92,32,
92,33,
92,42,
92,45,
92,54,
92,55,
92,65,
92,66,
92,68,
92,69,
92,71,
92,73,
92,76,
92,81,
92,85,
92,93,
92,94,
92,95,
92,97,
93,11,
93,15,
93,21,
93,27,
93,32,
93,33,
93,42,
93,43,
93,45,
93,55,
93,59,
93,63,
93,64,
93,65,
93,66,
93,69,
93,71,
93,76,
93,79,
93,81,
93,85,
93,95,
93,96,
93,97,
94,11,
94,13,
94,15,
94,21,
94,27,
94,32,
94,33,
94,42,
94,45,
94,54,
94,55,
94,64,
94,65,
94,66,
94,68,
94,69,
94,71,
94,76,
94,79,
94,81,
94,85,
94,93,
94,95,
94,97,
95,16,
95,18,
95,19,
95,21,
95,22,
95,29,
95,32,
95,36,
95,41,
95,42,
95,43,
95,52,
95,56,
95,59,
95,63,
95,64,
95,75,
95,78,
95,79,
95,85,
95,88,
95,91,
95,96,
95,97,
96,14,
96,16,
96,18,
96,19,
96,22,
96,29,
96,36,
96,41,
96,52,
96,53,
96,54,
96,56,
96,59,
96,68,
96,72,
96,73,
96,75,
96,78,
96,82,
96,84,
96,88,
96,91,
96,92,
96,94,
97,14,
97,16,
97,18,
97,19,
97,22,
97,29,
97,32,
97,36,
97,41,
97,43,
97,52,
97,53,
97,56,
97,59,
97,63,
97,64,
97,72,
97,75,
97,78,
97,79,
97,82,
97,88,
97,91,
97,96,
-1,-1,
32,64,63,43,59,16,52,88,91,29,75,19,36,53,14,72,82,-1,
56,29,22,85,64,63,43,45,65,41,96,42,75,-1,
52,41,14,84,72,78,73,36,68,88,94,91,16,19,13,92,53,-1,
85,32,79,52,91,78,14,-1,
21,59,43,81,16,45,55,64,11,85,33,42,32,15,22,-1,
21,22,41,42,95,45,91,97,96,-1,
45,95,21,32,79,43,96,59,16,41,91,18,56,29,75,-1,
29,54,88,81,92,27,82,18,69,19,94,68,78,91,84,93,13,-1,
22,56,92,52,91,18,19,-1,
79,96,88,18,92,19,78,14,59,84,53,72,43,22,56,63,75,82,29,91,41,-1,
95,42,21,97,32,64,79,63,43,96,59,16,22,41,88,91,18,56,29,75,19,-1,
59,52,88,56,75,14,82,94,54,-1,
32,45,11,52,22,85,96,76,41,79,21,88,91,55,63,43,64,-1,
66,55,15,11,76,45,42,85,97,32,64,63,96,59,16,22,52,-1,
76,45,21,97,79,59,16,22,88,18,56,-1,
66,19,94,11,27,33,54,78,36,-1,
11,63,81,43,22,96,85,33,16,-1,
29,96,43,53,97,85,78,16,14,79,18,63,75,19,22,-1,
41,52,88,91,29,75,72,84,73,94,54,13,27,-1,
69,84,33,54,13,18,73,81,75,14,93,94,82,36,56,-1,
32,64,22,43,96,55,42,15,65,11,71,97,76,-1,
56,29,75,78,36,53,14,72,82,84,92,73,94,68,54,13,27,69,81,71,66,-1,
65,85,32,91,29,75,78,-1,
13,93,69,81,71,66,55,15,76,45,95,85,32,63,43,-1,
66,96,79,59,16,11,97,69,33,-1,
95,11,64,16,66,76,55,88,15,97,65,41,96,42,21,43,52,79,22,-1,
52,88,91,29,78,36,14,84,73,94,54,27,69,-1,
97,32,64,79,63,43,96,59,16,22,41,52,88,56,29,75,78,14,72,-1,
13,81,54,76,15,85,33,55,97,71,92,45,95,11,65,27,42,73,93,68,21,69,94,-1,
91,29,78,19,36,53,14,73,94,54,27,81,71,-1,
45,95,63,88,56,96,42,75,85,-1,
96,88,78,53,72,82,94,-1,
72,75,82,59,36,56,16,18,78,41,52,22,29,92,94,68,73,-1,
91,18,56,29,75,19,36,14,72,82,84,92,94,54,13,93,69,81,71,-1,
73,94,54,13,93,27,69,71,33,66,11,76,65,95,42,21,85,97,32,-1,
84,92,81,33,66,76,45,95,85,-1,
27,33,15,11,76,45,65,95,32,63,59,-1,
78,88,96,14,41,72,64,36,84,-1,
82,92,73,93,69,81,66,55,15,45,65,42,21,-1,
68,54,69,81,33,66,95,85,79,-1,
91,22,59,82,84,29,18,56,96,14,94,53,43,75,73,52,88,-1,
27,94,93,53,56,75,78,84,72,41,82,-1,
82,65,45,54,15,53,71,13,55,68,66,-1,
54,13,93,27,69,81,71,33,66,55,15,11,76,45,95,42,21,85,97,32,64,79,63,-1,
93,76,97,69,15,92,73,-1,
64,79,96,18,56,29,75,78,19,53,72,82,84,-1,
84,92,73,94,68,54,13,93,27,69,81,71,33,66,15,11,76,45,65,95,42,21,85,-1,
36,22,52,16,78,-1,
14,72,82,84,92,73,94,68,54,13,93,69,81,71,33,66,55,15,11,76,45,65,95,-1,
56,92,54,84,27,73,13,93,19,-1,
33,84,11,14,92,72,71,95,94,-1,
85,32,55,76,33,59,79,66,95,11,63,21,96,-1,
27,75,71,92,72,68,36,93,69,53,14,19,81,82,54,56,18,29,33,13,94,78,84,-1,
69,94,13,85,97,95,93,81,64,-1,
71,21,63,96,81,22,85,95,76,97,59,-1,
65,63,96,76,42,95,71,16,55,11,21,-1,
92,41,94,56,68,84,22,19,91,88,53,14,54,73,72,75,13,18,36,-1,
36,53,14,72,82,84,92,73,94,68,54,13,93,27,69,81,71,33,66,55,15,11,76,-1,
65,81,13,33,11,76,93,42,45,73,15,55,95,84,92,85,71,21,54,66,27,-1,
59,16,22,41,88,91,56,29,75,78,19,36,14,82,84,92,73,94,54,-1,
94,27,42,33,84,72,81,93,82,71,65,-1,
66,21,15,33,32,27,55,54,95,69,76,71,73,65,42,85,81,45,97,13,68,-1,
53,27,93,19,82,33,81,69,36,54,94,71,72,66,73,76,15,14,13,-1,
29,75,19,36,53,14,82,84,92,73,94,68,54,13,93,27,69,71,33,66,55,-1,
14,88,82,36,78,91,63,43,22,-1,
22,91,18,56,29,14,92,73,93,-1,
85,59,41,88,18,-1,
63,43,59,16,41,88,56,29,75,19,14,82,84,92,73,-1,
97,32,64,79,63,43,96,16,22,41,52,91,29,78,19,36,53,14,72,-1,
95,33,65,13,72,76,92,14,55,-1,
64,65,52,78,91,97,96,-1,
71,78,84,56,27,93,36,72,94,-1,
69,66,93,72,55,15,92,13,45,68,11,27,73,54,76,95,84,94,71,42,33,65,82,-1,
36,72,92,73,94,68,27,69,81,33,66,-1,
22,41,52,18,29,75,78,53,14,72,82,84,92,94,68,54,93,-1,
43,96,16,41,52,88,91,18,29,78,19,36,53,14,72,82,84,92,73,-1,
97,21,27,15,76,96,95,42,45,11,81,32,79,33,69,59,63,85,43,65,64,66,71,-1,
54,81,21,93,68,85,97,73,76,55,11,42,95,69,33,66,71,45,65,15,92,-1,
32,42,64,15,18,45,79,-1,
15,66,84,54,45,93,95,33,69,65,55,82,27,71,68,-1,
73,53,27,56,36,14,69,66,54,68,92,75,29,94,93,13,78,84,72,33,19,82,81,-1,
15,65,27,32,69,45,73,71,85,-1,
64,22,91,36,72,-1,
66,55,11,76,45,65,95,42,21,85,97,64,79,43,96,22,41,52,88,-1,
66,68,69,79,45,55,11,-1,
75,78,19,36,82,84,13,81,71,-1,
71,55,65,95,85,97,32,64,79,96,59,22,41,-1,
53,14,72,82,84,92,73,94,13,93,69,81,33,66,55,15,11,-1,
72,68,27,94,14,71,91,56,81,78,73,82,18,-1,
15,69,96,93,95,21,33,55,42,97,63,85,11,-1,
64,71,45,27,97,94,93,15,65,55,68,42,54,81,66,69,21,-1,
78,36,14,72,82,92,73,94,68,54,13,93,69,66,55,15,11,-1,
68,84,78,56,27,75,13,69,82,18,14,93,81,54,71,-1,
76,45,65,21,85,97,64,79,63,43,59,16,22,41,52,88,18,56,29,-1,
97,88,52,43,36,18,96,29,16,41,64,59,75,56,63,19,72,-1,
78,53,14,72,82,84,73,68,54,13,27,66,55,15,11,-1,
96,16,22,52,88,18,56,29,75,78,19,36,53,72,82,84,92,73,68,-1,
88,56,59,63,29,14,43,32,97,53,96,52,91,-1,
63,95,85,18,16,78,22,32,91,97,21,88,41,43,29,56,64,52,19,-1,
14,72,82,94,54,13,93,27,69,33,66,55,15,76,45,65,95,-1,
96,29,75,41,18,73,94,68,56,36,59,52,16,91,53,88,92,82,84,22,72,14,78,-1,
95,32,79,91,18,29,19,-1,
95,42,21,85,97,32,64,79,96,16,41,52,91,29,75,78,19,-1,
11,93,94,68,81,71,69,-1,
96,92,75,82,56,22,91,14,88,29,41,94,19,-1,
66,55,15,11,45,65,95,42,21,85,97,32,64,79,43,96,59,16,22,41,88,-1,
66,15,95,42,21,85,32,64,63,96,59,16,22,41,52,-1,
22,52,55,59,41,45,33,64,16,76,96,43,79,11,95,32,63,65,85,-1,
41,19,18,95,96,16,52,85,88,-1,
59,16,41,32,63,64,21,55,97,42,95,91,15,79,65,-1,
63,16,96,97,95,91,88,42,21,85,15,18,64,32,22,79,76,11,65,59,45,-1,
93,21,66,69,32,15,97,55,64,45,54,79,27,33,71,-1,
14,72,82,84,92,94,54,13,93,27,69,81,71,66,55,15,11,45,65,-1,
66,55,81,71,69,84,36,29,27,13,82,33,14,73,68,-1,
27,29,81,68,36,92,78,53,54,71,14,66,93,72,19,55,13,-1,
32,91,53,18,96,56,64,59,21,43,78,19,63,36,79,22,88,16,85,-1,
16,75,22,96,78,41,52,53,91,84,64,-1,
81,68,78,88,73,82,56,-1,
92,73,94,68,54,13,93,27,69,81,71,33,11,45,95,42,21,85,97,-1,
73,85,11,27,54,95,65,42,93,32,81,33,66,-1,
13,93,55,15,64,63,43,-1,
72,82,84,92,73,94,68,54,13,93,27,69,81,71,33,66,15,11,76,45,65,95,42,-1,
54,13,93,27,69,81,71,66,55,15,11,76,45,42,21,85,97,32,64,79,63,-1,
27,53,19,41,75,88,56,54,92,-1,
66,27,15,92,84,94,55,11,81,95,42,73,65,45,76,21,71,85,54,-1,
43,14,52,41,36,88,92,18,82,72,96,94,53,-1,
85,97,64,43,16,22,52,78,14,-1,
75,36,53,72,13,33,15,-1,
59,52,42,19,64,88,36,-1,
78,97,29,36,18,53,91,16,14,79,43,19,85,63,59,22,75,88,64,52,96,-1,
53,73,93,71,55,76,65,-1,
93,69,81,71,15,45,21,85,97,63,96,-1,
56,92,14,88,93,73,84,52,72,36,82,27,78,19,18,69,75,68,53,91,29,94,54,-1,
81,84,92,15,68,27,42,95,13,11,69,66,76,33,72,55,71,45,82,-1,
71,66,15,45,65,95,42,21,85,97,32,64,43,22,41,-1,
19,73,54,27,81,71,76,-1,
92,68,82,36,18,91,93,41,19,75,27,84,53,-1,
82,84,92,73,94,54,13,93,27,81,33,66,55,15,11,76,45,65,21,-1,
43,41,16,96,14,29,64,22,78,36,18,88,56,53,72,52,59,75,82,-1,
72,82,84,92,73,94,68,54,13,93,27,69,81,71,33,66,55,15,11,76,45,65,42,-1,
43,59,16,41,36,84,94,-1,
13,93,69,81,71,33,66,55,15,11,76,45,65,95,42,21,85,64,79,63,43,-1,
16,52,18,29,78,14,82,92,73,54,13,-1,
97,64,43,41,29,14,72,-1,
18,29,75,78,19,36,53,14,72,82,84,92,73,68,54,13,27,69,33,-1,
71,42,65,63,97,76,54,-1,
55,43,45,16,85,79,65,11,64,59,42,63,97,33,96,95,41,22,66,15,76,71,32,-1,
75,19,53,14,73,54,27,69,81,33,66,55,15,-1,
11,76,45,65,85,97,64,79,63,43,96,16,22,52,88,91,56,-1,
88,52,29,42,59,56,36,22,97,91,41,19,85,79,21,96,32,18,78,16,75,-1,
65,95,42,21,85,32,64,79,63,43,96,59,16,41,52,88,91,18,56,29,75,-1,
71,33,66,55,15,11,76,45,65,95,42,21,85,97,32,79,63,43,96,59,16,22,41,-1,
21,85,16,41,52,91,18,56,29,75,53,-1,
56,45,85,43,75,41,21,22,59,52,63,42,32,29,64,-1,
85,95,75,91,52,96,88,-1,
33,97,66,32,13,76,65,42,94,81,64,21,11,95,93,55,45,-1,
88,91,18,56,29,75,78,19,36,53,14,72,82,84,92,94,68,54,13,93,27,69,81,-1,
22,16,65,59,95,33,66,81,63,64,76,42,97,43,15,-1,
81,15,69,82,65,84,14,92,33,13,45,68,72,55,93,94,11,71,95,-1,
27,68,91,56,19,13,93,69,92,73,81,18,78,82,29,88,72,53,36,14,75,-1,
78,36,85,59,16,97,52,42,64,-1,
79,63,96,59,16,22,41,52,91,18,56,75,78,19,36,14,72,82,92,-1,
15,69,32,43,13,66,93,45,79,-1,
97,64,79,63,43,59,16,41,52,88,91,18,56,29,75,78,19,36,53,14,72,-1,
29,92,68,84,52,75,91,56,19,22,53,88,72,36,18,82,41,73,14,-1,
84,59,22,18,16,64,91,53,88,63,29,72,19,-1,
27,56,72,29,92,81,53,69,73,36,94,54,68,82,78,33,71,18,13,-1,
68,92,53,91,36,29,18,78,72,84,73,94,13,93,81,19,27,88,54,-1,
21,13,68,94,33,45,11,54,71,66,69,55,73,65,81,-1,
93,29,13,19,92,36,91,52,88,78,56,73,27,84,69,-1,
56,75,72,82,73,81,66,-1,
85,73,68,21,54,76,95,55,45,94,32,-1,
66,45,65,95,42,97,64,43,22,41,52,-1,
63,32,43,59,85,41,95,42,88,55,96,22,97,91,65,76,11,21,16,15,64,45,52,-1,
45,43,11,66,55,64,63,93,95,69,81,13,21,79,15,97,27,-1,
64,32,88,79,41,22,18,75,56,96,91,21,45,29,59,52,85,63,95,-1,
69,81,71,33,15,11,76,95,42,85,97,64,79,43,96,59,16,-1,
15,68,13,66,71,93,11,94,19,92,36,69,27,82,81,-1,
43,71,96,41,85,97,76,63,66,-1,
