71,36,
28,62,
11070,4082,
37,17,
24,58,
5634,7098,
36,14,
32,53,
2876,2619,
75,23,
13,53,
2287,2483,
58,13,
16,56,
12372,6522,
11,57,
37,15,
12481,1811,
33,70,
90,20,
4719,4370,
72,39,
12,46,
12140,8501,
19,28,
72,25,
4814,3769,
20,54,
21,12,
10924,10772,
40,59,
61,11,
7369,5420,
49,58,
72,21,
3264,2001,
37,11,
18,37,
2524,1415,
17,65,
73,12,
15467,2971,
21,98,
63,30,
1575,5766,
55,80,
70,17,
5615,3163,
32,87,
53,41,
4391,4206,
75,19,
15,86,
3900,7564,
89,33,
24,46,
5666,2880,
49,11,
20,63,
1791,6849,
40,11,
90,99,
7420,5159,
53,40,
17,89,
4786,9858,
21,38,
49,24,
3336,13878,
16,54,
77,42,
687,1022,
15,64,
47,29,
4698,3063,
50,28,
14,44,
880,1216,
39,59,
23,11,
4565,2321,
67,12,
35,48,
2373,2136,
16,43,
38,17,
2918,6953,
41,19,
13,28,
1539,9097,
76,54,
14,35,
14106,12969,
57,80,
38,16,
10323,10416,
35,12,
39,58,
11937,15022,
69,33,
16,71,
4456,4475,
12,43,
40,12,
17004,4223,
20,85,
23,14,
3141,6063,
21,51,
61,21,
15151,5111,
66,27,
15,41,
9083,19379,
67,18,
38,59,
6410,5479,
44,11,
25,59,
10774,5609,
21,44,
58,34,
12929,18532,
61,22,
23,53,
3055,2890,
28,56,
52,31,
16512,11479,
40,95,
97,53,
11309,13201,
69,25,
16,54,
4474,4820,
21,45,
55,28,
817,10732,
48,17,
23,51,
9122,12093,
45,72,
97,39,
10579,5655,
43,18,
18,57,
16041,17189,
60,12,
25,72,
1960,1556,
18,65,
78,30,
13862,5235,
41,68,
74,31,
9642,9020,
16,70,
45,48,
2546,4886,
30,67,
81,22,
3615,2512,
31,53,
41,21,
702,6594,
41,13,
37,78,
9187,796,
76,11,
16,73,
15600,13632,
32,61,
49,13,
11800,14501,
68,90,
87,19,
8537,8703,
43,17,
25,47,
540,696,
14,87,
67,67,
2338,4747,
27,42,
48,24,
15440,12416,
28,53,
83,19,
2106,948,
71,66,
19,86,
5917,5842,
14,62,
63,13,
16370,14574,
29,68,
58,16,
17345,2180,
40,97,
99,52,
8340,8940,
62,24,
14,53,
5414,4903,
70,18,
20,57,
10150,6539,
38,81,
51,14,
9972,8730,
36,86,
95,22,
8693,4576,
36,62,
47,15,
19228,7898,
51,12,
12,38,
695,3828,
25,93,
73,22,
3540,5682,
87,14,
82,89,
6394,5653,
38,51,
64,15,
5826,2502,
52,23,
15,39,
2199,2688,
89,88,
85,15,
13130,9185,
50,21,
33,68,
6838,8367,
62,24,
16,75,
2298,3573,
21,11,
13,52,
7026,19460,
76,24,
13,66,
15258,11684,
11,79,
81,12,
18751,15255,
41,63,
97,28,
3745,2002,
65,13,
14,47,
5920,4803,
20,42,
53,28,
11412,19338,
91,14,
44,95,
4336,7902,
78,33,
14,57,
13996,12770,
73,36,
29,91,
3984,2655,
85,23,
36,93,
5293,1682,
14,29,
55,17,
18273,16750,
72,31,
22,96,
6260,4945,
14,35,
89,63,
6363,5859,
36,46,
78,21,
8208,4824,
49,35,
15,40,
2800,2205,
17,73,
77,24,
11606,3995,
41,14,
11,26,
11919,7986,
14,49,
79,37,
18317,6795,
73,34,
12,38,
2662,1726,
16,49,
94,20,
9686,4751,
14,27,
64,18,
2948,2628,
17,45,
65,23,
18786,4870,
72,24,
14,65,
17128,3232,
30,99,
77,32,
5474,6515,
13,45,
56,17,
2382,10382,
45,25,
14,49,
3917,17952,
37,74,
95,56,
4874,5326,
68,33,
19,45,
2428,2075,
29,50,
48,22,
19099,4406,
38,16,
13,57,
2104,12026,
90,69,
29,80,
9163,11473,
79,68,
14,72,
3320,4896,
35,12,
15,55,
4820,18897,
99,21,
14,50,
4977,1479,
19,99,
81,83,
5945,7921,
43,73,
46,19,
17648,6701,
58,11,
25,54,
18343,17652,
20,94,
64,51,
3492,4422,
15,55,
49,19,
12740,12080,
12,37,
72,33,
15440,2614,
29,12,
25,64,
1287,9136,
37,11,
42,67,
14346,15460,
86,62,
19,44,
2130,4384,
37,15,
52,77,
5086,12147,
44,13,
27,45,
17953,16833,
54,28,
12,23,
3386,1885,
38,83,
44,12,
14042,10617,
48,21,
41,63,
16496,11498,
60,15,
17,60,
1402,1800,
71,22,
64,85,
5542,4324,
18,33,
52,20,
7172,7088,
38,22,
28,51,
18372,6539,
14,58,
43,14,
16384,4248,
22,42,
96,20,
7618,2298,
14,38,
53,24,
3038,18746,
16,72,
57,15,
959,16121,
43,31,
14,37,
1473,16940,
53,17,
68,80,
5859,5487,
32,57,
82,27,
6588,2448,
89,58,
13,81,
7473,7336,
26,46,
20,11,
18330,10806,
25,15,
42,76,
3344,3632,
14,78,
74,13,
15350,2785,
71,29,
12,34,
14521,18923,
73,34,
12,48,
720,16152,
85,27,
13,65,
5833,2823,
55,19,
32,85,
3032,7037,
32,95,
77,20,
6672,3120,
22,57,
48,17,
5786,18402,
47,21,
22,56,
17968,8824,
32,16,
33,52,
3973,17268,
78,27,
56,74,
6540,4230,
22,50,
31,18,
4064,9688,
26,12,
33,52,
14477,896,
30,12,
18,51,
16010,7724,
43,70,
45,11,
14829,11408,
60,50,
24,81,
4776,9714,
47,30,
19,42,
1440,1188,
56,50,
19,69,
1365,4497,
68,16,
24,69,
11172,19471,
19,39,
35,19,
4871,16075,
45,15,
30,61,
17825,6433,
54,52,
27,95,
5751,8781,
56,75,
89,32,
6311,4354,
38,19,
21,47,
11926,15969,
11,54,
73,30,
2574,5412,
28,59,
93,47,
9910,7475,
18,52,
68,15,
3636,2339,
17,42,
57,23,
4324,2760,
11,78,
78,11,
13060,17147,
14,40,
46,27,
4492,8697,
36,16,
49,69,
19185,18985,
46,82,
49,12,
1674,5814,
72,24,
12,53,
9872,12860,
61,18,
16,25,
6483,2785,
23,14,
28,84,
3501,5278,
15,53,
60,33,
17210,4459,
74,11,
13,57,
8509,12451,
69,44,
23,48,
2354,16704,
47,18,
36,67,
10074,17503,
57,37,
25,63,
3079,2747,
22,70,
